gene,score
CFI,0.9142111584305059
RP11-12M5.1,0.9140945904162923
ASH1L,0.9139080983183963
RNF186,0.9126512306881726
PTCHD1,0.9118701277906253
ESR1,0.9118174397380374
DUSP2,0.9114872904508675
SLC16A11,0.9113356281814807
PRRC2C,0.9110145656321421
BEST2,0.9109852936952139
NATD1,0.9108965681063602
PAICS,0.9106642217668538
ERVH48-1,0.9106224891965171
ICAM1,0.91037196061816
DPPA2,0.9094713377239904
ZFP42,0.9093452696344845
RPRM,0.9092224314823878
SPATA25,0.9084228073221388
KRTAP17-1,0.9084019412374302
SLC25A27,0.9082994357162792
CAMSAP2,0.9080897029343609
CRB1,0.9080864902280521
RP11-143I21.1,0.9076408039295285
LINC00644,0.9075077160643226
FLJ36840,0.9073243172108633
GAFA2,0.9072865985344034
ZNF345,0.9069070870215219
LINC00964,0.9067894977512471
CDC42,0.9067515157464473
LINC01187,0.9059857174114451
FXYD6,0.905603404670448
PCED1B-AS1,0.904333509300929
KRT33B,0.9041582738497753
EPM2AIP1,0.9038623149750876
GALC,0.9037431135650243
TAS2R14,0.9032111513109345
SAMD8,0.9031971809971843
NFE2L3,0.9029874113687189
DDX3X,0.9025881214663627
TREML3P,0.9025094951831211
EHD4,0.9019360473600674
SCAMP1-AS1,0.9017225138254278
C1orf210,0.9014611325001013
EYA3,0.9014304339512359
TULP1,0.9010542667420857
TRIT1,0.9010117330629611
TAAR5,0.9008977557074326
REC8,0.9008096043420869
NFAM1,0.9000212922144019
MUC8,0.8999587196756424
P4HA3,0.8999304224633177
LZTS1-AS1,0.8995593553295329
MYH2,0.899209569404197
FLJ38576,0.8990289139705775
GRM1,0.8990107773865824
SACS,0.8982004316232988
PCDH17,0.89819788575309
ZNF596,0.8978661871231942
LOC102724612,0.8977403795795955
RP1-31B8.1,0.8975963177832738
CDKN2B-AS1,0.8975618193816318
HBD,0.8971824605225107
RP4-555D20.3,0.8966487317294496
HACE1,0.8962445277775157
CTNND2,0.8956106659995325
LINC00521,0.8955978024027443
IL36A,0.8954405664442114
RP11-843B15.2,0.8954277824098598
ALKBH2,0.8952994702798439
SLC27A2,0.894954083757625
GFPT2,0.8942724925647167
LOC101928551,0.8939765258918548
AQR,0.8938733617668768
BIRC3,0.8934222360569188
ATAT1,0.8933184020731182
TSPY13P,0.8929871518700856
AFAP1-AS1,0.8929842163490807
RAC3,0.8916692846151671
INSIG1,0.891588948911475
TP63,0.8912310902801263
RARRES1,0.8911963983381429
RP11-395B7.7,0.891106306692422
RP11-247L20.4,0.8910877408881384
MDH1B,0.8909889809528423
LOC102724611,0.89073883335557
CLEC12B,0.8905162970769727
RLIM,0.890391801788047
LINC00463,0.8897907972944831
PKP3,0.8888820031520467
GOLT1A,0.8883802556684418
MYH15,0.8883648656441706
RP11-5C23.2,0.8881450802620874
UBASH3A,0.8876919806497953
B3GALNT1,0.887422136578337
CCDC150,0.8874188279438626
STRN3,0.8872323913402889
CACNA2D2,0.8870809885579048
SI,0.8868709457169659
PNLDC1,0.88658594297157
ACOT8,0.8864709667163879
SEPT5-GP1BB,0.8863331715104787
LOC93444,0.8856592060879057
LARP4,0.8854402172706356
TMEM131,0.8850422230512488
CRYBA4,0.8849390860011704
LOC101927416,0.8846950260372873
CEACAMP3,0.8846368647685346
MLC1,0.8844490080640035
SEMA3E,0.8833610214314055
HMBS,0.8831450198741329
COX6CP1,0.8824535966574572
RNF217,0.8821676692475231
ADH5,0.8818909554467373
PRSS30P,0.8814896431486057
STK32A,0.8814266540567063
MMACHC,0.8813346606133995
ALDH3B1,0.8812674984505636
POTEKP,0.8810140913637571
RHEBL1,0.8810065959086834
SNAP91,0.8808010216538706
CHERP,0.880400824363234
RP11-674P19.2,0.8803602030895596
CYMP,0.8803558560021015
SPICE1,0.8801960117145495
RP11-53B2.2,0.879912579211258
MTX2,0.8797863475952289
CBX7,0.8797438559613221
THRB-IT1,0.8792282665083956
PART1,0.8791858247297707
SLC23A2,0.8789237138544475
LOC101927379,0.8780559255070158
PRSS53,0.8772491142394071
BC043540,0.8771966204774155
TTTY9A,0.8771695413540288
FLJ31713,0.8770052667716305
FAM208A,0.8766690049543244
CAMSAP3,0.8766115865644152
LOC339666,0.8759947614688096
ACAP3,0.8758405487283258
ATPAF1,0.8756299327302403
CROT,0.875354166867169
CIB3,0.8747109268759119
RIBC2,0.8744853608048291
TMEM167A,0.8741719882717108
LOC780529,0.8740232380953796
NUTM1,0.8735881061285098
DBR1,0.8732535600809821
FOXM1,0.8732207235763796
ERI2,0.8730174316677096
C11orf95,0.8728758602162033
CFH,0.8726768596067066
PHC2,0.871456123849511
DOCK4-AS1,0.8712025561207605
COX18,0.8708762172518336
BICD1,0.8707831668618923
AK091028,0.8706276812870286
GABRA3,0.8702297019964356
LSG1,0.8696845124781514
CTB-92J24.2,0.8695000997654216
CTC-523E23.1,0.8694003865272303
TMCO5B,0.869352184460534
IGSF3,0.8693149337637639
LOC100505902,0.8692308200458442
RP11-115A15.2,0.8692000051095287
CCDC93,0.8688441905787714
AX747630,0.8687255699777259
MEX3A,0.8687023453456103
LINC00869,0.8685941112578487
SBK1,0.8680546032955574
NDE1,0.868048609750547
RHOU,0.8675935230684525
GYPB,0.8673617592736241
KRTAP9-9,0.8672629214020037
PGM5-AS1,0.8672181248143366
CRYZL1,0.8669181011236377
ANKRD12,0.8664616103811218
C8A,0.8659514932961931
CDC42EP1,0.8657817443669059
SCARNA15,0.8657467577150374
CAMTA2,0.8656610681795892
TRAF3IP2,0.8650601210371145
RSAD1,0.8650562204587849
CACNA2D3,0.8645085967449996
THEG,0.864448031387954
DPH7,0.8640732779951911
PLA2G2E,0.8639822360171053
KCTD7,0.8638205638823713
LTBP3,0.8637919218293121
WNT16,0.8637344244690975
BDKRB2,0.8632407209892119
ZNF236,0.8631059286518061
CEP170,0.8630035920169044
RP11-91I8.1,0.8629588720729111
RP11-79P5.9,0.8628167260528821
PARP1,0.8627199168164351
NUDT6,0.8625923484224987
LYPD6,0.8623528446099267
PKD2L1,0.8623466151149985
ENTHD2,0.8621836308322989
MMP12,0.8617006608735648
FAM170A,0.8612433936126012
MGC39545,0.8611278900180213
LOC200830,0.8608688635712212
AK097453,0.8601356447350671
RASD2,0.8595510353554681
EPB42,0.8595509335751782
APOL6,0.859477163322999
TJP3,0.8591518316809957
LOC400620,0.8591301359277271
ERC1,0.8589974501846392
VN1R4,0.8583910950220887
KIAA1147,0.8582162609429687
LMAN1L,0.8575642536466361
UBA1,0.857247920142656
LOC101928433,0.8570375486566723
INSIG2,0.856332807027147
PI4K2B,0.8561851775833412
ZNF540,0.8556676787091844
LOC101928703,0.8556595544775651
LOC101930324,0.8555958091019076
UBE2K,0.8555560078903601
WHAMM,0.8554857496236679
MTTP,0.8549299404717267
BTNL9,0.8548407043661772
VRK3,0.8548352881701657
ATF3,0.8547736058877822
FREM3,0.8541869204229708
LOC101927699,0.8538872680838024
CPLX2,0.8523577737614964
DZIP1L,0.8521906227461624
RP11-646E18.4,0.8519791151133147
TMEM155,0.851498600584361
LOC285556,0.8514893093853845
CHST10,0.8512479856000773
LOC101927247,0.8511726741139097
LOC101928917,0.850848462851848
E2F7,0.850681976310304
OGFRP1,0.8501168010840341
ITGB8,0.850106836463054
MKRN2,0.8499252320471125
MYBPC3,0.8499167964612663
RYR2,0.849844920169226
LOC102723678,0.8497555056024882
LRRC43,0.8497378746281051
KNOP1,0.8497122801253251
CD22,0.8495745323806569
ATP5I,0.8488924521214707
RP4-657D16.3,0.8485077137755636
CNTLN,0.8482652266574252
LOC100287896,0.8481965827124224
MEGF8,0.8479209427087355
CPA4,0.8477065651653359
VPS25,0.847626701751809
MAT2B,0.8474946996728262
ZNF630,0.8472434406889302
LOC101929454,0.8471568963837205
HNRNPU-AS1,0.8471031583124417
OVOL3,0.8468918001334508
LOC101928635,0.846749117910093
LOC100506302,0.8467177068561743
THSD7A,0.8466892630542766
ZNF132,0.8458107995362474
IL1RAP,0.8457924156327604
CDRT15L2,0.845776041982059
FUT6,0.8457622403873065
GNL2,0.8454156629557347
ZKSCAN4,0.8453409773842294
C15orf57,0.8448434300928912
C2CD3,0.8439684043784248
LOC654342,0.8439115463107301
PYGM,0.8437148355008928
ZNF32,0.843530351566345
CPNE5,0.8434851448640819
C12orf56,0.8433424074517111
KAL1,0.8433104977591079
ARHGEF7-AS2,0.8425828799014441
AK055055,0.8425722779577437
BTG3,0.8422194869384054
WDR54,0.8421139783094611
PPIP5K1,0.8421028844600518
GRIN2C,0.8420176145535149
IL9R,0.8419751107769085
FAM229A,0.8419465870232277
ABCC12,0.8414024425167916
LOC101928555,0.841214898519155
HGF,0.8410420624058456
THBS3,0.8409007559924757
KLHL29,0.8404279212367823
MICALL2,0.8404200211952768
TTR,0.8402399520781683
KRTAP2-1,0.8397989927941569
CXorf31,0.8396686575888557
DOCK10,0.8395419183536537
ZIC2,0.839031435732372
BC031952,0.8389188607539643
LOC101928647,0.838654170558588
RP11-279O17.1,0.8381148977010702
ABCD1P2,0.8380966265571418
ATXN1,0.8376751143874184
HGC6.3,0.8374770780459445
LOC100505942,0.8374679987428535
C1orf56,0.8374132712957105
LOC101928045,0.8371622086589343
HOMEZ,0.8358350449255622
PRELID2,0.8355820628894521
ARHGAP21,0.8354782582138854
RP11-532F12.5,0.8354070167266997
CPSF2,0.835335099352215
MAN2A2,0.8349140931002457
EFNA3,0.8347940478855393
LOC101928370,0.8347321476636739
PP2672,0.8339201880333441
RP11-442O18.2,0.833824606984952
CKMT1A,0.833770786700915
IPPK,0.8335571676894746
HACL1,0.8329208636345694
SHCBP1,0.8328694646350675
TFAM,0.8327998079690137
ARAP2,0.8323551160862505
MEGF10,0.832306660629654
ZNF823,0.8314655809505039
DNAI1,0.8310949850718178
VIP,0.8309157446817234
RP11-495K9.5,0.8303884521000444
FAM109B,0.830312010623274
TUBGCP4,0.8297934174798893
FLJ38379,0.8293741352867628
DSCAM-AS1,0.8289342101239608
HDGFRP2,0.8285931454015286
KDM4A,0.8282336426189941
LOC101929148,0.8279464341077286
THEMIS2,0.8278880007840953
CDON,0.8274508132396917
RIN1,0.8274316433135072
RP11-486G15.2,0.8272744281880147
ME1,0.8271277215341954
ASF1B,0.827057224883494
LOC440354,0.8266582176875402
FXYD3,0.8264757004041704
EPT1,0.826399338901343
MIRLET7D,0.8259633710093005
RAD51B,0.8259224975707846
TNFAIP8L1,0.8259176113894641
LDLRAD4,0.8255710215671926
DIRAS3,0.8251036539052661
SNORD89,0.824936365760415
ZKSCAN5,0.8249317136126951
TMEM102,0.8247974411042016
STK4-AS1,0.8247970216071828
STARD13-AS,0.8243997405938661
RP11-330O11.3,0.8237883481181951
SLC35F3,0.8237617671828774
UBR2,0.8237591705826955
OXT,0.82347478170318
SLC9A3R1,0.8232124497926063
NOL3,0.8231973696886746
LOC100506100,0.822846696880672
MYOCD,0.8227473489926644
SLC35A5,0.8226823215248422
HS3ST3A1,0.8224634825493826
TM2D1,0.8222479924570293
DNASE1,0.8221467004255631
LOC101929880,0.8220039641207157
CCDC12,0.8219601015958709
MYF6,0.8218755353917548
RNASEH1,0.8213712688506768
EIF3C,0.8211531681229247
RNF112,0.820661745277165
KIAA0408,0.8205315425868178
NKX6-1,0.820244074712846
CAMK1G,0.820146338085405
RP11-217B1.2,0.8200789718297973
SLC12A1,0.8199647090330424
LOC100506076,0.8195616235551708
METTL25,0.8195279811879435
CASKIN1,0.819470625618254
LOC100505711,0.8194033168884498
OR10H1,0.819171564861995
ITPA,0.8190499963702579
ERAP1,0.81900501920154
LOC100507395,0.8188909029277205
RP11-118G23.2,0.8187269874214863
ZNF710,0.8184064625238561
TNFRSF11A,0.8183673167369288
RP11-138A9.1,0.8181161343221187
IL25,0.8177996863276742
PPARGC1A,0.8177659753374539
COL18A1,0.8174703738793956
HS6ST1,0.8167305865219783
ATP5J2-PTCD1,0.8166345846762584
DENND2D,0.8164444388060137
AP001347.6,0.8158598018063339
NUP160,0.8157696457468672
DUSP15,0.8157552390044231
RP4-594L9.2,0.8152872517957224
Igk,0.8150755455188905
MC1R,0.8149475386729653
LRRC47,0.8148150063602881
RP11-186F10.2,0.8140610747921522
TEX38,0.814054383328404
CELF6,0.8137492244536756
FGF14-AS2,0.8130123938262077
BC037892,0.8123840622229102
BAHCC1,0.8120317078875323
LINC00924,0.8115072449816383
SAP130,0.811495420744736
HSP90B1,0.8107393917016418
MEFV,0.8098868787615053
RP11-301O19.1,0.8088913296859569
ADCY6,0.8086776921556394
FLJ35934,0.808583416282699
TBC1D2,0.8085526103523331
POTEM,0.8084205095837033
ANKIB1,0.8080683108483503
AC006026.13,0.8076473185568085
LOC101928847,0.8076405471172697
LINC00892,0.8075237296861801
LINC00563,0.8064918679782106
RS1,0.8064518499822029
FHAD1,0.8064330295284369
DKFZp667F0711,0.8063920855331387
ATP2B1,0.8060219745247307
FOXR2,0.805794007016815
SF3B1,0.8053946100217525
RERE,0.8049753175117362
TGM5,0.8049462558440975
MAU2,0.8047806278111168
SSR2,0.8045257599909479
PAK3,0.8043452751307882
HAVCR1P1,0.8039652044262386
ACOT12,0.8034294722835666
LOC101928845,0.8032114113863538
LOC646484,0.8030589504402402
LOC91548,0.8026937844462293
SLC25A26,0.802317565362896
KCTD1,0.8019615134303316
RLF,0.8016066901507664
LOC645984,0.8014638074503032
ZSWIM3,0.8013526664601707
CNIH2,0.801344332392564
TMPRSS4,0.8005213698698118
NRG1,0.800470476473673
KRBA1,0.800144000949841
NOX1,0.8000207711336651
ELFN1,0.7999801234063313
CCT6P1,0.7994391926199563
MROH9,0.7993224054157041
PAXIP1,0.7992692190451358
REM2,0.7988011858888451
ABCC13,0.7982070899482956
FGF14-IT1,0.7978472999193619
NTNG1,0.7978124557499323
MROH2A,0.797777953858611
LOC101930541,0.797713209259162
LOC101928580,0.7976529147408107
DCUN1D5,0.7974033485615301
RP11-225H22.4,0.797378827043218
FAM21C,0.7963395198494773
TCHP,0.796125445567898
ANAPC1,0.7960824857037813
MOG,0.7958922189141086
LURAP1,0.7956982714562105
AC004490.1,0.7947497263678033
LOC101927382,0.7945878674619644
LINC00969,0.7942952064147011
EGR4,0.7942494216854017
NOS3,0.7940392650751719
LOC283177,0.7938809398284358
CMAHP,0.7936444028419272
RP5-1039K5.17,0.7932178975906133
SYT15,0.7932017609421735
TBC1D8,0.7930313240973856
NUP133,0.7930159066373271
RP11-16P6.1,0.7928087019792648
SPG21,0.7928054739784924
LRRC66,0.7927712450511697
PCAT4,0.7927187121900853
HOXD8,0.7925093836242637
NXF3,0.7922535024080244
RAD21L1,0.7917837198516873
CSNK1A1,0.7917040762960035
LOC286272,0.7916721994946956
ZBTB45,0.7912025255054365
ULBP1,0.7906030756308613
LOC574538,0.7899728970209849
LOC101927150,0.7897184885508628
GPT2,0.7897086798094377
MLF1,0.7892989787472146
SENP5,0.7890710087131688
C11orf52,0.789037983158112
C14orf1,0.7890180817270437
ERC2-IT1,0.7883389473662373
CFB,0.7882181364691411
BICC1,0.7875588097445017
FAM24B,0.7863471312570051
LOC100507507,0.7859032876954275
HCG18,0.7857326675254906
RBM26,0.785159129231824
LOC101927723,0.7848549897160111
PXK,0.7847275755613284
RMI2,0.7844096609636813
BECN1,0.7841093306220388
FLJ90680,0.784039364816583
LOC285638,0.7830926525452749
BTN2A3P,0.782846594242313
DYRK2,0.7826622855004358
TUG1,0.7825597624540431
SH3GL3,0.782143914096098
NNAT,0.7813253218577896
LRRC16A,0.7807309301325231
SUV39H2,0.780699716452965
LOC101927537,0.7805563300316963
WDR75,0.7805485575334502
GCNT3,0.7803050928285152
GEMIN5,0.7799512911943258
CASP3,0.7796927146653431
ART1,0.7796345705950942
CETN2,0.7794659085747565
LOC389834,0.779244251462554
LGALS14,0.7787187701930136
STXBP5,0.778507315614672
AC090627.1,0.7780763732748189
LINC00483,0.7780085810179395
SPPL2A,0.7777999813093818
VPS36,0.7777528552786483
SDK1,0.777682370574686
FKBP3,0.7773069714973863
MIR6516,0.7772085462093505
LOC731157,0.7761346420606041
POLR3A,0.7761295635001346
LOC101926915,0.7756628125394752
ORC2,0.775427906886198
MICA,0.7745639985333146
AC002310.12,0.7743357424503623
VPS54,0.7739540649664728
OR8G1,0.7739064473016153
RGS11,0.7738490930195961
LINC00240,0.773411745495408
DKFZp451A211,0.7732818370137293
DCLK3,0.7724673407290243
VBP1,0.7722152113344037
TMEM115,0.7717777069576193
CTC-428G20.6,0.7716618244213039
LOC101926975,0.7715202674114079
LOC283713,0.7714820896559581
LINC00276,0.770694270895442
SDSL,0.770636379171319
RP11-109M19.1,0.7705197736745626
CSGALNACT2,0.7702877578091136
SORBS1,0.7701711448370733
CCDC169,0.7700731430519877
SCML2,0.7698803236063434
PMVK,0.7696761325420001
NLGN4Y,0.7694964482997617
NOS1AP,0.7693050871967643
LOC100134937,0.7689351313952455
TMEM63A,0.7689040554372047
GULP1,0.7688623656914862
SLC25A14,0.7684176672526919
TSACC,0.7683598572838556
OTUB2,0.7682523744569716
STK35,0.7682031791222875
JADE1,0.7680017916774668
LGI1,0.7671999913691839
CRY2,0.7671706773361594
MSMO1,0.7669703339606765
LINC00879,0.7668976292472127
ZNF271,0.7668042572494518
WDHD1,0.7667449132026521
RP11-354I10.1,0.7665979381784752
FOXF2,0.7665126322711345
SLC17A5,0.7661425888761454
LOC441124,0.765909189349988
TMEM68,0.7658502406703417
DDX10,0.7655774739917689
NUP37,0.7655108933056038
LINC00950,0.7654902322862059
CDHR5,0.7654731026144931
PRRT3-AS1,0.76440703181956
RP11-90C4.2,0.7643428008984549
PTH2,0.7639085873147484
CRYZ,0.7638915979050849
CASC2,0.7637705160645637
LINC01278,0.7636022480151283
C1GALT1,0.7628378106104673
SDR9C7,0.762762890599655
SEMA5A,0.7623622096037167
LOC101927181,0.7622994330498398
PACS2,0.7622144666963347
ABCC10,0.7621257778185265
LOC100506473,0.7620669991550891
AX748339,0.7619448547084154
ADCK4,0.761835747730133
MYCBP2,0.7615210978497032
HERC2P2,0.7614997778398279
MLH1,0.7614947329401993
RPS6KC1,0.7611971072240132
TIRAP,0.761154315282122
AP000473.8,0.7610655021654471
FLJ32255,0.7608896870041413
IQSEC3,0.7608847357174281
STRA13,0.7605887172278759
TSPAN2,0.7595823695783309
ZNF202,0.7595233976090862
SYT5,0.7589296598422636
SWSAP1,0.7578304550893576
CENPQ,0.757713527320626
XPNPEP3,0.7575777532480632
CDC14B,0.7572821959244833
LAMB1,0.7572156857021388
FASTKD5,0.7572082996526983
IL27,0.7568844172337112
MYL2,0.7565989734068799
SIGLEC15,0.756317627392455
CDK18,0.7560863930725285
ACAT1,0.755917630403325
TMEM234,0.755867550585849
LOC344887,0.7551386130934001
BRINP1,0.7551189133623676
LOC101929078,0.7550852741607869
LOC401320,0.7550780790194205
HSPA14,0.7548911554100086
RP11-414H17.5,0.7547595834958307
NETO2,0.7547172744857792
CPSF1,0.7544933256645167
SYNM,0.7538454362550251
FCHSD1,0.7538247775883935
WNT1,0.753735822167958
C20orf78,0.7537239975333523
CBX1,0.7536407016918831
HOXB6,0.7535954598437071
SLC22A18AS,0.7533001656430167
SGSM2,0.7532194808552662
CAND1.11,0.7531855730243915
SLC37A3,0.7531739470939199
LRFN3,0.7531124505159668
SLC23A1,0.7529751705985365
KRT78,0.7525616268262649
LOC101928198,0.7525167470176454
MICU2,0.7522275964123075
PIGF,0.7513543917656684
RPL13AP17,0.7510955794896165
GRM6,0.7509034037983583
IRX3,0.7507694603637256
PLP1,0.7506528291251142
GREB1L,0.7504965887012679
PIWIL4,0.7497842457810822
SNRNP25,0.749599742212726
PTK2B,0.7495568026876079
LRRTM2,0.749495487353362
LINC00561,0.7493294310026637
RP11-1277A3.3,0.7492725480973219
RAB11B-AS1,0.7485272519844164
RNF139,0.7484974286128058
SCGB2B2,0.7480227528239763
CYP4F12,0.747991133813635
LOC101927675,0.7476689785409961
MUC3B,0.7476656174028694
RALGAPA2,0.747072153550322
CCDC86,0.7470552953997431
LOC100288570,0.7465479237903063
RELT,0.7460561892115957
IGIP,0.7460093313279743
TRIM21,0.7458173740689799
DNAH5,0.7456820896710349
METTL1,0.745649784392644
FAM188B,0.745106402249057
LOC101927814,0.7449356646924757
CRNDE,0.7448864924940504
BRE-AS1,0.7445923675182957
FAM219B,0.7445488906211793
ZNF25,0.7441979827442168
LSAMP,0.7441632227860198
GADL1,0.7438084484243104
ACBD6,0.7436434927285673
SPINT1,0.743494925267933
MLPH,0.7434765718260412
PLCH1,0.7427447109741683
BCO2,0.7424036556992001
C6orf120,0.7416741608904752
STKLD1,0.7415753505885738
EDA,0.7412696514712531
RLBP1,0.7412612608607947
BC044611,0.7411191719338838
C22orf42,0.7405939129075769
C15orf65,0.7405172894008016
C4orf27,0.7403791508905434
UTP18,0.7401889798061638
NRP1,0.7401682078070352
USP14,0.7400842811063401
HOXC9,0.7399840139014997
ANO6,0.7399227051675582
WDR5,0.7395351547135507
PLEKHH2,0.7394808929626405
DSG3,0.7390832191070406
SEC31B,0.7387452065199928
C14orf169,0.7386934830275118
BMP2,0.7382504085029744
TRMT1L,0.7381331480482817
TMEM196,0.7376873285276627
SPNS2,0.7376691770830764
RP11-259G18.1,0.7376182386104211
CACNA1G,0.7374421347972909
HOXB2,0.7371047201948919
KIRREL3-AS3,0.7368279882200368
SH3BP5,0.7367481828497662
IGF2BP2,0.736724231591544
DNAJC18,0.736020070724659
RPP25L,0.7355759559697284
XKR4,0.7354191506687742
GPATCH8,0.7352274550521951
EPDR1,0.7351274743732029
CDC42BPG,0.7350460859294047
PLK2,0.7348868617601787
LOC102725436,0.7343916486618101
SDCBP2-AS1,0.7339761584504739
PCDHB18,0.733797615863116
C19orf47,0.7335206665184493
LOC101929529,0.7333805578808892
RP11-499E18.1,0.733347194419641
LOC101927071,0.7331693133951123
HR,0.7329054627719632
EED,0.7325392366933383
ALDH1L1,0.7323607947850082
RTN4IP1,0.7318272297944026
FZD3,0.7315864497936285
TRNP1,0.7313038509076488
DAO,0.7311614621601276
CXorf23,0.7308811830830777
DCAF12L2,0.7308238310788876
ZNF669,0.7303920871522782
TIMM9,0.7303698830913624
CADPS2,0.7299366827930055
UFM1,0.7297342486543758
KALP,0.7296653982186448
GPC2,0.7293936388130106
VWA5A,0.7293172613364834
BC043266,0.7287624660361994
TMEM161B,0.7283750183889542
C22orf31,0.7281629943845055
CDCA7L,0.7281447226469525
CAPN3,0.728102993479707
AWAT1,0.7280836129753622
RNF122,0.7277848396616334
F3,0.7273370435433795
MAPKAP1,0.727227862986176
LOC101927377,0.7267367929791823
NOTCH3,0.7267161875629267
SCG3,0.7265557014143726
SEMA6B,0.7264467949746645
ATP12A,0.7260616145362326
MAP7D3,0.7259886497301571
TAC3,0.7259474167523233
ATP1A4,0.725805688402627
NSF,0.7257885542560955
SULT1B1,0.7257856272370729
ZNF70,0.7253798331215833
AC005523.2,0.7253126136267531
LOC253805,0.7252088763421723
METTL21A,0.7249787839425988
LOC100130938,0.7248985584433677
KIAA1671,0.7247464246072838
N4BP2L2,0.7240989746728794
UNC45A,0.7237537017089091
LOC101928303,0.7237204403920269
MB21D1,0.723668577585738
TRIM35,0.723638108496892
FKBP10,0.7234075149119453
UBR3,0.7232742463596802
CDH8,0.7227334980061886
ANGEL1,0.7222618050239048
KRT5,0.7220512453058954
TPP2,0.7217929264459764
TMEM176A,0.7217039480396622
CECR6,0.7216526383059741
AF186192.1,0.7210135479584644
LOC100130992,0.7210068216412966
RNF43,0.7209055751448056
LOC100130872,0.7208828121443612
FKRP,0.7207134937523713
ZBTB14,0.7205882217005406
LOC646736,0.7193783756096926
MIA-RAB4B,0.7192778039231752
MDM2,0.718800962439197
STARD4,0.7184865963522216
SEC23B,0.7183401241188042
DDOST,0.7177470185625305
SYNGAP1,0.7173322265844057
DDX24,0.7168416278345936
BBS7,0.7167781676086107
CNTNAP1,0.7166768771149599
SYNPO,0.7166236814444684
MYEOV2,0.7165695639036855
SULT1C2,0.7164904832955329
RASSF9,0.7157041564021838
LOC153684,0.7154973759158734
LRRC58,0.7153191335702085
PC,0.7152589017216612
NXN,0.7149419545390949
GAREML,0.7148690744586843
RP11-95H11.1,0.7146685702877528
FAM53B,0.7146052267142856
MTO1,0.7145064293185176
LINC00163,0.7141649889637428
SFN,0.7141576580887412
POLR2G,0.7139379597847543
CDA,0.713733304608791
COX11,0.7137264542366272
AKAP3,0.7136630247495351
BOK,0.7135627501279096
PDZD3,0.7133543585849056
SLC8A1-AS1,0.7133267311690139
AK097242,0.7130886316363207
FTCD,0.7127584293975593
WNK4,0.7124695853848482
LOC101929456,0.7122035549613133
PLEKHG5,0.7115719047128384
SERPINA7,0.7110848759257778
UBE2I,0.7103492201138241
SIX6,0.7102641723367628
LOC101927734,0.7096243901574705
NDUFB3,0.7094888241572139
ALDH2,0.7090401598898826
RB1CC1,0.7089811196898486
OR7C2,0.7089514732237403
LOC102725345,0.7079931196299737
OARD1,0.7075237468721949
HMGN4,0.7072647234763224
RRN3P3,0.7071160283116001
IKZF2,0.706408298384958
LOC101929597,0.7061753223780399
ACAT2,0.7060603942617012
GK-AS1,0.7058603887763422
LOC339298,0.7057155159284801
CLDN22,0.7056028650323452
PRICKLE2-AS3,0.7053986781473156
LOC100506082,0.7051561302658789
MATN1,0.7043544020579322
CELA2A,0.7041027792389991
RPP30,0.7039283681429017
MAD2L1BP,0.7030328489780585
GHRL,0.7030178762768662
CTB-119C2.1,0.7027648578526547
GAREM,0.702589601019806
PSPC1,0.7017847011185769
LOC101928259,0.7017266390089232
CACNG2,0.701636840132013
AMER2,0.7015749878215263
DNAH17,0.7014329390414302
BHMT,0.7012291884793003
TTI1,0.7010254203028017
SUV420H2,0.7010164449700133
LMF2,0.7009736137592124
CKMT2-AS1,0.7009613764587305
TNFAIP6,0.700680281595472
AX747135,0.7006708267752887
STK17A,0.7004845834166697
LOC101929765,0.70047638839223
IQCF3,0.7004174422589268
BC043355,0.7003549998601363
TBC1D25,0.7001092444126525
ELF3,0.6997634408040747
ZNF346,0.6993582456801031
LOC728690,0.6993294034897681
FAM110A,0.6992962455236594
DENND4C,0.698924001146746
ABCD4,0.698621352004183
KRT35,0.6986159686731094
HMGCS2,0.6982260478521572
RP5-855D21.1,0.6980683247622537
ARL14EP,0.697891244348909
PRSS35,0.6976997863315522
ACTR5,0.6976066750752753
SWT1,0.6975846025155126
CSNK1G3,0.6975030343981301
PCDH11X,0.6973333774163586
PEBP4,0.6972133749787763
PCDHGA9,0.6970654025421374
MIR3185,0.6970174086846208
ISG20L2,0.6969130520098296
KGFLP2,0.6959005512626372
APOL5,0.6955518093647387
GPATCH2,0.6946712241175803
HCRT,0.6943038523061507
TBC1D2B,0.694219377072704
CD8B,0.6938115447540375
KDM2A,0.6937149975557131
ZNF214,0.6937049454390785
GMDS-AS1,0.6935316379509104
ACBD4,0.6933502316307348
KCNJ2,0.6928638947020282
JADE3,0.6918604582503158
LINC01029,0.6918070627591928
UBE2DNL,0.6917823466102564
CCM2L,0.691681636230551
CALHM1,0.6915357976208434
HERC2,0.691412906289705
CTR9,0.6911665464723299
ZSCAN31,0.6911198756315499
TNXB,0.6907135207035869
RARA-AS1,0.6907019159660155
TSR1,0.6906621137852654
RP11-803D5.4,0.6900569725250103
PPCS,0.6899198497882073
ZNF316,0.6897790870395256
KLHL40,0.6895030149236127
NEU4,0.689329256804915
LINC01204,0.6893152445411458
PAXBP1,0.6892385096652692
SH3BGR,0.6889661535429704
ZNF839,0.6889254223511692
PRMT3,0.688902163986048
CAPRIN2,0.6888539270976988
RPL3,0.6887178847755722
CDC16,0.6886791674413587
TNFSF14,0.6884776547639503
ASRGL1,0.6884109393857584
MAP1B,0.6880368075725454
RAB3IL1,0.6873623784846107
